lat,lon,crs,total
-52.5,-127.5,b'',0.5645192
-52.5,-126.5,b'',0.56904364
-52.5,-125.5,b'',0.57783383
-52.5,-124.5,b'',0.58673537
-52.5,-123.5,b'',0.59101796
-52.5,-122.5,b'',0.59170055
-52.5,-121.5,b'',0.5914051
-52.5,-120.5,b'',0.5907809
-52.5,-119.5,b'',0.5906119
-52.5,-118.5,b'',0.5900767
-52.5,-117.5,b'',0.5880864
-52.5,-116.5,b'',0.58557886
-52.5,-115.5,b'',0.5849896
-52.5,-114.5,b'',0.58742267
-52.5,-113.5,b'',0.5889505
-52.5,-112.5,b'',0.5869585
-52.5,-111.5,b'',0.58403635
-52.5,-110.5,b'',0.58316123
-52.5,-109.5,b'',0.5845341
-52.5,-108.5,b'',0.58566445
-52.5,-107.5,b'',0.5860685
-52.5,-106.5,b'',0.5873506
-52.5,-105.5,b'',0.5893604
-52.5,-104.5,b'',0.5909332
-52.5,-103.5,b'',0.5912162
-52.5,-102.5,b'',0.5909074
-52.5,-101.5,b'',0.59128475
-52.5,-100.5,b'',0.5922738
-52.5,-99.5,b'',0.5928657
-52.5,-98.5,b'',0.5919224
-52.5,-97.5,b'',0.5894975
-52.5,-96.5,b'',0.5872893
-52.5,-95.5,b'',0.58509284
-52.5,-94.5,b'',0.58240616
-52.5,-93.5,b'',0.5798894
-52.5,-92.5,b'',0.5777256
-52.5,-91.5,b'',0.57585955
-52.5,-90.5,b'',0.5743028
-52.5,-89.5,b'',0.5722219
-52.5,-88.5,b'',0.5698889
-52.5,-87.5,b'',0.5677522
-52.5,-86.5,b'',0.5658087
-52.5,-85.5,b'',0.5649873
-52.5,-84.5,b'',0.5635735
-52.5,-83.5,b'',0.56108004
-52.5,-82.5,b'',0.55865276
-52.5,-81.5,b'',0.5550131
-52.5,-80.5,b'',0.5472082
-52.5,-79.5,b'',0.533385
-52.5,-78.5,b'',0.5124692
-52.5,-77.5,b'',0.485151
-52.5,-76.5,b'',0.4525717
-52.5,-75.5,b'',0.4169453
-52.5,-74.5,b'',
-52.5,-73.5,b'',
-52.5,-72.5,b'',
-52.5,-71.5,b'',
-52.5,-70.5,b'',
-52.5,-69.5,b'',
-52.5,-68.5,b'',
-52.5,-67.5,b'',0.41468126
-52.5,-66.5,b'',0.43879622
-52.5,-65.5,b'',0.46145907
-52.5,-64.5,b'',0.4809586
-52.5,-63.5,b'',0.49585444
-52.5,-62.5,b'',0.506615
-52.5,-61.5,b'',0.51455367
-52.5,-60.5,b'',0.518505
-52.5,-59.5,b'',0.5199912
-52.5,-58.5,b'',0.5226904
-52.5,-57.5,b'',0.5238978
-52.5,-56.5,b'',0.5214423
-52.5,-55.5,b'',0.5127778
-52.5,-54.5,b'',0.49857426
-52.5,-53.5,b'',0.4883457
-52.5,-52.5,b'',0.48366246
-52.5,-51.5,b'',0.4811204
-52.5,-50.5,b'',0.47902974
-52.5,-49.5,b'',0.4769928
-52.5,-48.5,b'',0.47518224
-52.5,-47.5,b'',0.47335547
-52.5,-46.5,b'',0.4712531
-52.5,-45.5,b'',0.46951038
-52.5,-44.5,b'',0.469217
-52.5,-43.5,b'',0.47032967
-52.5,-42.5,b'',0.4718187
-52.5,-41.5,b'',0.4750648
-52.5,-40.5,b'',0.48196608
-52.5,-39.5,b'',0.48888007
-52.5,-38.5,b'',0.49405703
-52.5,-37.5,b'',0.49893016
-52.5,-36.5,b'',0.5043608
-52.5,-35.5,b'',0.51001
-52.5,-34.5,b'',0.51430255
-52.5,-33.5,b'',0.51827973
-52.5,-32.5,b'',0.523082
-52.5,-31.5,b'',0.5290541
-52.5,-30.5,b'',0.5364951
-52.5,-29.5,b'',0.5439657
-52.5,-28.5,b'',0.54987556
-52.5,-27.5,b'',0.5545537
-52.5,-26.5,b'',0.55872136
-52.5,-25.5,b'',0.56180465
-52.5,-24.5,b'',0.56404907
-52.5,-23.5,b'',0.56689394
-52.5,-22.5,b'',0.57148665
-52.5,-21.5,b'',0.5814773
-52.5,-20.5,b'',0.5880017
-52.5,-19.5,b'',0.5861296
-52.5,-18.5,b'',0.5840468
-52.5,-17.5,b'',0.5873484
-52.5,-16.5,b'',0.5902851
-52.5,-15.5,b'',0.5871814
-52.5,-14.5,b'',0.5830819
-52.5,-13.5,b'',0.5779892
-52.5,-12.5,b'',0.57241046
-52.5,-11.5,b'',0.5665368
-52.5,-10.5,b'',0.556422
-52.5,-9.5,b'',0.5417117
-52.5,-8.5,b'',0.5305235
-52.5,-7.5,b'',0.5259234
-52.5,-6.5,b'',0.52497697
-52.5,-5.5,b'',0.5266233
-52.5,-4.5,b'',0.52940553
-52.5,-3.5,b'',0.5324246
-52.5,-2.5,b'',0.53551203
-52.5,-1.5,b'',0.538792
-52.5,-0.5,b'',0.54283166
-52.5,0.5,b'',0.5470038
-52.5,1.5,b'',0.55138105
-52.5,2.5,b'',0.55538476
-52.5,3.5,b'',0.5587016
-52.5,4.5,b'',0.56124985
-52.5,5.5,b'',0.5615862
-52.5,6.5,b'',0.5617835
-52.5,7.5,b'',0.56402385
-52.5,8.5,b'',0.56739086
-52.5,9.5,b'',0.570789
-52.5,10.5,b'',0.57432383
-52.5,11.5,b'',0.5773776
-52.5,12.5,b'',0.5809409
-52.5,13.5,b'',0.5860839
-52.5,14.5,b'',0.5914148
-52.5,15.5,b'',0.5968906
-52.5,16.5,b'',0.6030525
-52.5,17.5,b'',0.60916126
-52.5,18.5,b'',0.61487895
-52.5,19.5,b'',0.62055695
-52.5,20.5,b'',0.6268467
-52.5,21.5,b'',0.6340388
-52.5,22.5,b'',0.6400243
-52.5,23.5,b'',0.64384496
-52.5,24.5,b'',0.647301
-52.5,25.5,b'',0.65216744
-52.5,26.5,b'',0.65728885
-52.5,27.5,b'',0.6615755
-52.5,28.5,b'',0.66475534
-52.5,29.5,b'',0.6663444
-52.5,30.5,b'',0.6655096
-52.5,31.5,b'',0.663514
-52.5,32.5,b'',0.66287863
-52.5,33.5,b'',0.6644313
-52.5,34.5,b'',0.667651
-52.5,35.5,b'',0.6715835
-52.5,36.5,b'',0.676449
-52.5,37.5,b'',0.6804646
-52.5,38.5,b'',0.681708
-52.5,39.5,b'',0.68107116
-52.5,40.5,b'',0.6806184
-52.5,41.5,b'',0.6815568
-52.5,42.5,b'',0.683554
-52.5,43.5,b'',0.6850077
-52.5,44.5,b'',0.684824
-52.5,45.5,b'',0.6847108
-52.5,46.5,b'',0.6859989
-52.5,47.5,b'',0.6885363
-52.5,48.5,b'',0.691437
-52.5,49.5,b'',0.69281703
-52.5,50.5,b'',0.6934148
-52.5,51.5,b'',0.6945815
-52.5,52.5,b'',0.69644547
-52.5,53.5,b'',0.6994324
-52.5,54.5,b'',0.702806
-52.5,55.5,b'',0.7055767
-52.5,56.5,b'',0.7085638
-52.5,57.5,b'',0.71058476
-52.5,58.5,b'',0.71052897
-52.5,59.5,b'',0.7117075
-52.5,60.5,b'',0.71539176
-52.5,61.5,b'',0.7208107
-52.5,62.5,b'',0.72787744
-52.5,63.5,b'',0.73591113
-52.5,64.5,b'',0.743384
-52.5,65.5,b'',0.7489436
-52.5,66.5,b'',0.7541986
-52.5,67.5,b'',0.7605169
-52.5,68.5,b'',0.7666678
-52.5,69.5,b'',0.7713394
-52.5,70.5,b'',0.7738546
-52.5,71.5,b'',0.7742521
-52.5,72.5,b'',0.7713413
-52.5,73.5,b'',0.76829946
-52.5,74.5,b'',0.764681
-52.5,75.5,b'',0.7531924
-52.5,76.5,b'',0.7311669
-52.5,77.5,b'',0.70086116
-52.5,78.5,b'',0.6699723
-52.5,79.5,b'',0.64713866
-52.5,80.5,b'',0.63821185
-52.5,81.5,b'',0.6431214
-52.5,82.5,b'',0.6562981
-52.5,83.5,b'',0.67127335
-52.5,84.5,b'',0.6804389
-52.5,85.5,b'',0.68175733
-52.5,86.5,b'',0.6790524
-52.5,87.5,b'',0.6750665
-52.5,88.5,b'',0.67254794
-52.5,89.5,b'',0.6735471
-52.5,90.5,b'',0.6769352
-52.5,91.5,b'',0.6793909
-52.5,92.5,b'',0.6811956
-52.5,93.5,b'',0.6864183
-52.5,94.5,b'',0.69579285
-52.5,95.5,b'',0.70629996
-52.5,96.5,b'',0.7154511
-52.5,97.5,b'',0.7212609
-52.5,98.5,b'',0.7239479
-52.5,99.5,b'',0.7256465
-52.5,100.5,b'',0.7274994
-52.5,101.5,b'',0.72923595
-52.5,102.5,b'',0.7309512
-52.5,103.5,b'',0.73332095
-52.5,104.5,b'',0.73579633
-52.5,105.5,b'',0.7374894
-52.5,106.5,b'',0.73817897
-52.5,107.5,b'',0.7383092
-52.5,108.5,b'',0.7392124
-52.5,109.5,b'',0.74183184
-52.5,110.5,b'',0.7453298
-52.5,111.5,b'',0.7473227
-52.5,112.5,b'',0.7470908
-52.5,113.5,b'',0.7462193
-52.5,114.5,b'',0.7443971
-52.5,115.5,b'',0.74156857
-52.5,116.5,b'',0.7397056
-52.5,117.5,b'',0.73804927
-52.5,118.5,b'',0.7348597
-52.5,119.5,b'',0.73097575
-52.5,120.5,b'',0.72778064
-52.5,121.5,b'',0.7254084
-52.5,122.5,b'',0.7230817
-52.5,123.5,b'',0.7217412
-52.5,124.5,b'',0.7214081
-52.5,125.5,b'',0.7220826
-52.5,126.5,b'',0.72302777
-52.5,127.5,b'',0.72295743
-52.5,128.5,b'',0.7222592
-52.5,129.5,b'',0.7205086
-52.5,130.5,b'',0.7194315
-52.5,131.5,b'',0.7199522
-52.5,132.5,b'',0.720188
-52.5,133.5,b'',0.7196418
-52.5,134.5,b'',0.7182499
-52.5,135.5,b'',0.71701247
-52.5,136.5,b'',0.7172199
-52.5,137.5,b'',0.7194949
-52.5,138.5,b'',0.72399473
-52.5,139.5,b'',0.7306277
-52.5,140.5,b'',0.7385725
-52.5,141.5,b'',0.74582136
-52.5,142.5,b'',0.7523139
-52.5,143.5,b'',0.75829786
-52.5,144.5,b'',0.76206416
-52.5,145.5,b'',0.7605926
-52.5,146.5,b'',0.75419605
-52.5,147.5,b'',0.747285
-52.5,148.5,b'',0.7415277
-52.5,149.5,b'',0.7358712
-52.5,150.5,b'',0.73309493
-52.5,151.5,b'',0.73492295
-52.5,152.5,b'',0.73753685
-52.5,153.5,b'',0.7372375
-52.5,154.5,b'',0.73413515
-52.5,155.5,b'',0.7298268
-52.5,156.5,b'',0.7244215
-52.5,157.5,b'',0.71903455
-52.5,158.5,b'',0.71500075
-52.5,159.5,b'',0.71207464
-52.5,160.5,b'',0.70939577
-52.5,161.5,b'',0.7050508
-52.5,162.5,b'',0.69846505
-52.5,163.5,b'',0.6910435
-52.5,164.5,b'',0.6849991
-52.5,165.5,b'',0.68085283
-52.5,166.5,b'',0.67672426
-52.5,167.5,b'',0.67196774
-52.5,168.5,b'',0.66760695
-52.5,169.5,b'',0.66426057
-52.5,170.5,b'',0.6614157
-52.5,171.5,b'',0.656434
-52.5,172.5,b'',0.648956
-52.5,173.5,b'',0.6395976
-52.5,174.5,b'',0.6285553
-52.5,175.5,b'',0.6213239
-52.5,176.5,b'',0.6201432
-52.5,177.5,b'',0.620529
-52.5,178.5,b'',0.6192051
-52.5,179.5,b'',0.6171657
-51.5,-179.5,b'',0.6331614
-51.5,-178.5,b'',0.63608897
-51.5,-177.5,b'',0.6367034
-51.5,-176.5,b'',0.6351964
-51.5,-175.5,b'',0.63220197
-51.5,-174.5,b'',0.62945604
-51.5,-173.5,b'',0.6294754
-51.5,-172.5,b'',0.62981564
-51.5,-171.5,b'',0.62878394
-51.5,-170.5,b'',0.6278611
-51.5,-169.5,b'',0.6259543
-51.5,-168.5,b'',0.62277305
-51.5,-167.5,b'',0.6183526
-51.5,-166.5,b'',0.6127751
-51.5,-165.5,b'',0.6072138
-51.5,-164.5,b'',0.599581
-51.5,-163.5,b'',0.58739024
-51.5,-162.5,b'',0.57060856
-51.5,-161.5,b'',0.55162066
-51.5,-160.5,b'',0.53678894
-51.5,-159.5,b'',0.5304863
-51.5,-158.5,b'',0.5301558
-51.5,-157.5,b'',0.5292917
-51.5,-156.5,b'',0.52507484
-51.5,-155.5,b'',0.5189158
-51.5,-154.5,b'',0.5141057
-51.5,-153.5,b'',0.5133089
-51.5,-152.5,b'',0.5133945
-51.5,-151.5,b'',0.51194483
-51.5,-150.5,b'',0.50765157
-51.5,-149.5,b'',0.5009314
-51.5,-148.5,b'',0.4950935
-51.5,-147.5,b'',0.49312243
-51.5,-146.5,b'',0.49644738
-51.5,-145.5,b'',0.5033794
-51.5,-144.5,b'',0.51052153
-51.5,-143.5,b'',0.51729107
-51.5,-142.5,b'',0.52443033
-51.5,-141.5,b'',0.53052163
-51.5,-140.5,b'',0.5340236
-51.5,-139.5,b'',0.53521705
-51.5,-138.5,b'',0.53762335
-51.5,-137.5,b'',0.5420583
-51.5,-136.5,b'',0.54751176
-51.5,-135.5,b'',0.5536698
-51.5,-134.5,b'',0.5599183
-51.5,-133.5,b'',0.56520766
-51.5,-132.5,b'',0.56963
-51.5,-131.5,b'',0.5742848
-51.5,-130.5,b'',0.5792969
-51.5,-129.5,b'',0.58406264
-51.5,-128.5,b'',0.58765364
-51.5,-127.5,b'',0.59111726
-51.5,-126.5,b'',0.5959318
-51.5,-125.5,b'',0.60264254
-51.5,-124.5,b'',0.6080967
-51.5,-123.5,b'',0.6094728
-51.5,-122.5,b'',0.60819805
-51.5,-121.5,b'',0.6071832
-51.5,-120.5,b'',0.60711664
-51.5,-119.5,b'',0.60677856
-51.5,-118.5,b'',0.60546553
-51.5,-117.5,b'',0.6031288
-51.5,-116.5,b'',0.60027826
-51.5,-115.5,b'',0.59873724
-51.5,-114.5,b'',0.5999727
-51.5,-113.5,b'',0.60140073
-51.5,-112.5,b'',0.6003102
-51.5,-111.5,b'',0.59694856
-51.5,-110.5,b'',0.5945839
-51.5,-109.5,b'',0.5950121
-51.5,-108.5,b'',0.5959431
-51.5,-107.5,b'',0.5961881
-51.5,-106.5,b'',0.59641254
-51.5,-105.5,b'',0.59743464
-51.5,-104.5,b'',0.59856594
-51.5,-103.5,b'',0.5985941
-51.5,-102.5,b'',0.5980829
-51.5,-101.5,b'',0.59806573
-51.5,-100.5,b'',0.5982283
-51.5,-99.5,b'',0.59762347
-51.5,-98.5,b'',0.59618914
-51.5,-97.5,b'',0.59390223
-51.5,-96.5,b'',0.59117
-51.5,-95.5,b'',0.58845097
-51.5,-94.5,b'',0.58622146
-51.5,-93.5,b'',0.5839333
-51.5,-92.5,b'',0.5812944
-51.5,-91.5,b'',0.5790458
-51.5,-90.5,b'',0.5771004
-51.5,-89.5,b'',0.57445943
-51.5,-88.5,b'',0.5716964
-51.5,-87.5,b'',0.56968373
-51.5,-86.5,b'',0.56753236
-51.5,-85.5,b'',0.5656163
-51.5,-84.5,b'',0.5635642
-51.5,-83.5,b'',0.56093186
-51.5,-82.5,b'',0.55754757
-51.5,-81.5,b'',0.5513855
-51.5,-80.5,b'',0.540561
-51.5,-79.5,b'',0.5243142
-51.5,-78.5,b'',0.50136226
-51.5,-77.5,b'',0.47169867
-51.5,-76.5,b'',0.43675867
-51.5,-75.5,b'',0.39955762
-51.5,-74.5,b'',
-51.5,-73.5,b'',
-51.5,-72.5,b'',
-51.5,-71.5,b'',
-51.5,-70.5,b'',
-51.5,-69.5,b'',
-51.5,-68.5,b'',0.420794
-51.5,-67.5,b'',0.4446679
-51.5,-66.5,b'',0.46767172
-51.5,-65.5,b'',0.4869524
-51.5,-64.5,b'',0.50255597
-51.5,-63.5,b'',0.51419187
-51.5,-62.5,b'',0.5223165
-51.5,-61.5,b'',0.5268714
-51.5,-60.5,b'',
-51.5,-59.5,b'',
-51.5,-58.5,b'',
-51.5,-57.5,b'',0.52942055
-51.5,-56.5,b'',0.5240408
-51.5,-55.5,b'',0.5129354
-51.5,-54.5,b'',0.49727458
-51.5,-53.5,b'',0.4843316
-51.5,-52.5,b'',0.47919354
-51.5,-51.5,b'',0.47826958
-51.5,-50.5,b'',0.4788247
-51.5,-49.5,b'',0.48030615
-51.5,-48.5,b'',0.4824323
-51.5,-47.5,b'',0.48431104
-51.5,-46.5,b'',0.48556346
-51.5,-45.5,b'',0.48567286
-51.5,-44.5,b'',0.48519653
-51.5,-43.5,b'',0.4852214
-51.5,-42.5,b'',0.48591533
-51.5,-41.5,b'',0.48868546
-51.5,-40.5,b'',0.49552798
-51.5,-39.5,b'',0.5050285
-51.5,-38.5,b'',0.514953
-51.5,-37.5,b'',0.5235447
-51.5,-36.5,b'',0.5310195
-51.5,-35.5,b'',0.5377892
-51.5,-34.5,b'',0.5415814
-51.5,-33.5,b'',0.5437378
-51.5,-32.5,b'',0.5467757
-51.5,-31.5,b'',0.55101275
-51.5,-30.5,b'',0.5569886
-51.5,-29.5,b'',0.56284034
-51.5,-28.5,b'',0.56634194
-51.5,-27.5,b'',0.56830484
-51.5,-26.5,b'',0.57035017
-51.5,-25.5,b'',0.5724739
-51.5,-24.5,b'',0.57457256
-51.5,-23.5,b'',0.5771073
-51.5,-22.5,b'',0.58004296
-51.5,-21.5,b'',0.58166105
-51.5,-20.5,b'',0.58120304
-51.5,-19.5,b'',0.5802741
-51.5,-18.5,b'',0.57912457
-51.5,-17.5,b'',0.58287024
-51.5,-16.5,b'',0.58658296
-51.5,-15.5,b'',0.58932495
-51.5,-14.5,b'',0.5908803
-51.5,-13.5,b'',0.5868476
-51.5,-12.5,b'',0.57858676
-51.5,-11.5,b'',0.5695181
-51.5,-10.5,b'',0.5594572
-51.5,-9.5,b'',0.5490096
-51.5,-8.5,b'',0.54322845
-51.5,-7.5,b'',0.5409854
-51.5,-6.5,b'',0.5431681
-51.5,-5.5,b'',0.547889
-51.5,-4.5,b'',0.5532209
-51.5,-3.5,b'',0.55808103
-51.5,-2.5,b'',0.56268966
-51.5,-1.5,b'',0.56728584
-51.5,-0.5,b'',0.57149094
-51.5,0.5,b'',0.5750152
-51.5,1.5,b'',0.5778983
-51.5,2.5,b'',0.5804177
-51.5,3.5,b'',0.58329237
-51.5,4.5,b'',0.586517
-51.5,5.5,b'',0.5894831
-51.5,6.5,b'',0.5931488
-51.5,7.5,b'',0.59735066
-51.5,8.5,b'',0.59982836
-51.5,9.5,b'',0.60030115
-51.5,10.5,b'',0.6002146
-51.5,11.5,b'',0.60104203
-51.5,12.5,b'',0.60302603
-51.5,13.5,b'',0.6058954
-51.5,14.5,b'',0.60917795
-51.5,15.5,b'',0.6131876
-51.5,16.5,b'',0.6186092
-51.5,17.5,b'',0.6245998
-51.5,18.5,b'',0.62988603
-51.5,19.5,b'',0.6346089
-51.5,20.5,b'',0.6396121
-51.5,21.5,b'',0.6445447
-51.5,22.5,b'',0.64818984
-51.5,23.5,b'',0.6505988
-51.5,24.5,b'',0.6532446
-51.5,25.5,b'',0.6567833
-51.5,26.5,b'',0.66145957
-51.5,27.5,b'',0.6670555
-51.5,28.5,b'',0.6742422
-51.5,29.5,b'',0.6817488
-51.5,30.5,b'',0.6853897
-51.5,31.5,b'',0.68523896
-51.5,32.5,b'',0.68473744
-51.5,33.5,b'',0.68578815
-51.5,34.5,b'',0.68852836
-51.5,35.5,b'',0.6923641
-51.5,36.5,b'',0.6979024
-51.5,37.5,b'',0.70311844
-51.5,38.5,b'',0.7056007
-51.5,39.5,b'',0.7046668
-51.5,40.5,b'',0.7018625
-51.5,41.5,b'',0.7005805
-51.5,42.5,b'',0.7013515
-51.5,43.5,b'',0.70206875
-51.5,44.5,b'',0.7013871
-51.5,45.5,b'',0.7008165
-51.5,46.5,b'',0.70103514
-51.5,47.5,b'',0.70252955
-51.5,48.5,b'',0.7051649
-51.5,49.5,b'',0.7074149
-51.5,50.5,b'',0.7092742
-51.5,51.5,b'',0.71142554
-51.5,52.5,b'',0.7140533
-51.5,53.5,b'',0.71707904
-51.5,54.5,b'',0.71983945
-51.5,55.5,b'',0.721123
-51.5,56.5,b'',0.7213141
-51.5,57.5,b'',0.7224192
-51.5,58.5,b'',0.7238393
-51.5,59.5,b'',0.72594726
-51.5,60.5,b'',0.7314861
-51.5,61.5,b'',0.7395569
-51.5,62.5,b'',0.7478282
-51.5,63.5,b'',0.75584453
-51.5,64.5,b'',0.76252973
-51.5,65.5,b'',0.7673849
-51.5,66.5,b'',0.77168083
-51.5,67.5,b'',0.7760079
-51.5,68.5,b'',0.7796871
-51.5,69.5,b'',0.78129184
-51.5,70.5,b'',0.7796094
-51.5,71.5,b'',0.7752223
-51.5,72.5,b'',0.77029663
-51.5,73.5,b'',0.7666349
-51.5,74.5,b'',0.7632672
-51.5,75.5,b'',0.75707275
-51.5,76.5,b'',0.745016
-51.5,77.5,b'',0.72714674
-51.5,78.5,b'',0.7090499
-51.5,79.5,b'',0.696151
-51.5,80.5,b'',0.69032645
-51.5,81.5,b'',0.69233876
-51.5,82.5,b'',0.7007926
-51.5,83.5,b'',0.70984757
-51.5,84.5,b'',0.714212
-51.5,85.5,b'',0.71436214
-51.5,86.5,b'',0.712239
-51.5,87.5,b'',0.70828116
-51.5,88.5,b'',0.70525295
-51.5,89.5,b'',0.70654905
-51.5,90.5,b'',0.7111994
-51.5,91.5,b'',0.715341
-51.5,92.5,b'',0.7184627
-51.5,93.5,b'',0.7227538
-51.5,94.5,b'',0.72818863
-51.5,95.5,b'',0.734238
-51.5,96.5,b'',0.73975396
-51.5,97.5,b'',0.74281627
-51.5,98.5,b'',0.7439958
-51.5,99.5,b'',0.74503076
-51.5,100.5,b'',0.74709123
-51.5,101.5,b'',0.7503319
-51.5,102.5,b'',0.7544616
-51.5,103.5,b'',0.7594942
-51.5,104.5,b'',0.76480323
-51.5,105.5,b'',0.76888597
-51.5,106.5,b'',0.7706838
-51.5,107.5,b'',0.77054584
-51.5,108.5,b'',0.76959485
-51.5,109.5,b'',0.7691082
-51.5,110.5,b'',0.76909065
-51.5,111.5,b'',0.76848966
-51.5,112.5,b'',0.76754886
-51.5,113.5,b'',0.7668967
-51.5,114.5,b'',0.7653643
-51.5,115.5,b'',0.7608837
-51.5,116.5,b'',0.7562877
-51.5,117.5,b'',0.753513
-51.5,118.5,b'',0.7499881
-51.5,119.5,b'',0.74565065
-51.5,120.5,b'',0.7415596
-51.5,121.5,b'',0.73833954
-51.5,122.5,b'',0.73572713
-51.5,123.5,b'',0.735216
-51.5,124.5,b'',0.7364328
-51.5,125.5,b'',0.7370203
-51.5,126.5,b'',0.7360331
-51.5,127.5,b'',0.7342311
-51.5,128.5,b'',0.7325045
-51.5,129.5,b'',0.73065424
-51.5,130.5,b'',0.73054266
-51.5,131.5,b'',0.73251134
-51.5,132.5,b'',0.73353624
-51.5,133.5,b'',0.73284435
-51.5,134.5,b'',0.7310152
-51.5,135.5,b'',0.7286716
-51.5,136.5,b'',0.7275759
-51.5,137.5,b'',0.7280913
-51.5,138.5,b'',0.7302474
-51.5,139.5,b'',0.7338666
-51.5,140.5,b'',0.73926353
-51.5,141.5,b'',0.74525094
-51.5,142.5,b'',0.7506706
-51.5,143.5,b'',0.7530223
-51.5,144.5,b'',0.7504395
-51.5,145.5,b'',0.7461959
-51.5,146.5,b'',0.7438213
-51.5,147.5,b'',0.74316776
-51.5,148.5,b'',0.7397572
-51.5,149.5,b'',0.7328314
-51.5,150.5,b'',0.7285553
-51.5,151.5,b'',0.7287935
-51.5,152.5,b'',0.72802943
-51.5,153.5,b'',0.72390705
-51.5,154.5,b'',0.71810657
-51.5,155.5,b'',0.7123315
-51.5,156.5,b'',0.70641506
-51.5,157.5,b'',0.7007251
-51.5,158.5,b'',0.69721156
-51.5,159.5,b'',0.69634926
-51.5,160.5,b'',0.6964878
-51.5,161.5,b'',0.69542646
-51.5,162.5,b'',0.6922754
-51.5,163.5,b'',0.68758106
-51.5,164.5,b'',0.6833669
-51.5,165.5,b'',0.6799234
-51.5,166.5,b'',0.67683285
-51.5,167.5,b'',0.6733023
-51.5,168.5,b'',0.6684477
-51.5,169.5,b'',0.6643964
-51.5,170.5,b'',0.66135895
-51.5,171.5,b'',0.6568116
-51.5,172.5,b'',0.65064067
-51.5,173.5,b'',0.64364994
-51.5,174.5,b'',0.6348423
-51.5,175.5,b'',0.6265363
-51.5,176.5,b'',0.6232867
-51.5,177.5,b'',0.6240406
-51.5,178.5,b'',0.62610865
-51.5,179.5,b'',0.6293777
-50.5,-179.5,b'',0.64787424
-50.5,-178.5,b'',0.65529597
-50.5,-177.5,b'',0.6623851
-50.5,-176.5,b'',0.6684327
-50.5,-175.5,b'',0.6718744
-50.5,-174.5,b'',0.6721049
-50.5,-173.5,b'',0.67036974
-50.5,-172.5,b'',0.6659667
-50.5,-171.5,b'',0.65942496
-50.5,-170.5,b'',0.65283
-50.5,-169.5,b'',0.6466075
-50.5,-168.5,b'',0.64224464
-50.5,-167.5,b'',0.6396057
-50.5,-166.5,b'',0.6366974
-50.5,-165.5,b'',0.6317558
-50.5,-164.5,b'',0.623831
-50.5,-163.5,b'',0.6126965
-50.5,-162.5,b'',0.5980837
-50.5,-161.5,b'',0.58174795
-50.5,-160.5,b'',0.56809187
-50.5,-159.5,b'',0.5606886
-50.5,-158.5,b'',0.55981654
-50.5,-157.5,b'',0.560684
-50.5,-156.5,b'',0.5584806
-50.5,-155.5,b'',0.55398613
-50.5,-154.5,b'',0.54966736
-50.5,-153.5,b'',0.5477016
-50.5,-152.5,b'',0.5463395
-50.5,-151.5,b'',0.54392755
-50.5,-150.5,b'',0.5400541
-50.5,-149.5,b'',0.53530955
-50.5,-148.5,b'',0.53279644
-50.5,-147.5,b'',0.5345124
-50.5,-146.5,b'',0.5406529
-50.5,-145.5,b'',0.5480549
-50.5,-144.5,b'',0.553887
-50.5,-143.5,b'',0.55846196
-50.5,-142.5,b'',0.5637816
-50.5,-141.5,b'',0.56891644
-50.5,-140.5,b'',0.5719057
-50.5,-139.5,b'',0.573722
-50.5,-138.5,b'',0.5765306
-50.5,-137.5,b'',0.58030486
-50.5,-136.5,b'',0.58386
-50.5,-135.5,b'',0.58698547
-50.5,-134.5,b'',0.59001315
-50.5,-133.5,b'',0.5921881
-50.5,-132.5,b'',0.593411
-50.5,-131.5,b'',0.5955866
-50.5,-130.5,b'',0.5994683
-50.5,-129.5,b'',0.6043091
-50.5,-128.5,b'',0.6084775
-50.5,-127.5,b'',0.6119958
-50.5,-126.5,b'',0.6157067
-50.5,-125.5,b'',0.6199262
-50.5,-124.5,b'',0.623248
-50.5,-123.5,b'',0.6235158
-50.5,-122.5,b'',0.6218382
-50.5,-121.5,b'',0.6206834
-50.5,-120.5,b'',0.6207193
-50.5,-119.5,b'',0.6206086
-50.5,-118.5,b'',0.61958563
-50.5,-117.5,b'',0.6176621
-50.5,-116.5,b'',0.6149069
-50.5,-115.5,b'',0.6122167
-50.5,-114.5,b'',0.6105593
-50.5,-113.5,b'',0.61024076
-50.5,-112.5,b'',0.6093826
-50.5,-111.5,b'',0.6069492
-50.5,-110.5,b'',0.6051668
-50.5,-109.5,b'',0.6048471
-50.5,-108.5,b'',0.60488635
-50.5,-107.5,b'',0.60492784
-50.5,-106.5,b'',0.60480154
-50.5,-105.5,b'',0.6049937
-50.5,-104.5,b'',0.60478634
-50.5,-103.5,b'',0.6038152
-50.5,-102.5,b'',0.60293704
-50.5,-101.5,b'',0.6026403
-50.5,-100.5,b'',0.6022876
-50.5,-99.5,b'',0.60061777
-50.5,-98.5,b'',0.5981717
-50.5,-97.5,b'',0.59557563
-50.5,-96.5,b'',0.59266317
-50.5,-95.5,b'',0.58983165
-50.5,-94.5,b'',0.58805734
-50.5,-93.5,b'',0.58578306
-50.5,-92.5,b'',0.58239293
-50.5,-91.5,b'',0.579752
-50.5,-90.5,b'',0.57760257
-50.5,-89.5,b'',0.5745222
-50.5,-88.5,b'',0.5714399
-50.5,-87.5,b'',0.56889975
-50.5,-86.5,b'',0.5662359
